STRD_YYMM,STRD_DATE,WK_CD,TIMC_CD,MER_SIDO_CD,MER_CCG_CD,MER_ADNG_CD,BUZ_LCLS_NM,BUZ_MCLS_NM,BUZ_SCLS_NM,CST_SIDO_CD,CST_CCG_CD,CST_ADNG_CD,SEX_CD,AGE_CD,HOSH_TYP_CD,INCM_NR_CD,AMT,CNT
202302,20230211,2,1,29,14,13718432,의료업,기타,기타,43,25,11668733,2,30,1,4,268000,6
202310,20231001,2,1,42,06,14942604,교육업,기타,기타,31,23,13718432,2,40,3,9,422400,2
202305,20230502,1,1,44,25,21429111,서비스업,기타,기타,46,15,14942604,2,40,1,3,255800,2
202304,20230408,2,4,50,06,03999316,요식업,일식,기타,36,18,60291818,2,30,4,4,31600,2
202312,20231222,1,2,50,01,75329038,요식업,양식,기타,45,21,03999316,2,40,2,4,24600,2
202301,20230127,1,3,29,21,60291818,요식업,양식,기타,27,11,85822413,1,30,1,3,29400,6
202303,20230321,1,2,26,07,14942604,교육업,기타,기타,50,21,37338125,1,40,5,5,526200,2
202307,20230725,1,3,42,10,79089902,소매업,기타,기타,43,25,14942604,2,20,1,3,77800,2
202306,20230623,1,3,27,03,96102526,의료업,기타,기타,11,14,93702684,2,50,5,3,504600,2
202308,20230830,1,1,26,17,98847494,교육업,기타,기타,11,08,45667652,1,20,4,2,343400,6
202304,20230410,1,2,45,21,20868106,서비스업,기타,기타,30,21,04265800,1,40,4,3,211000,2
202304,20230402,2,2,44,07,96102526,요식업,일식,기타,11,19,32868829,2,20,1,3,90800,2
202310,20231010,1,3,26,08,45667652,서비스업,기타,기타,45,21,48181397,1,20,4,2,320200,2
202312,20231220,1,2,46,09,60291818,서비스업,기타,기타,27,23,37338125,2,50,4,2,323600,2
202305,20230505,1,1,47,16,56629389,교육업,기타,기타,50,12,03999316,2,30,1,2,520800,2
202308,20230808,1,3,50,14,12575563,요식업,양식,기타,27,05,03561598,2,40,2,5,80400,4
202303,20230331,1,1,50,13,99410742,소매업,기타,기타,30,14,21429111,2,20,2,1,123600,2
202310,20231019,1,1,44,13,45667652,의료업,기타,기타,29,19,12981053,2,60,3,2,362200,4
202309,20230902,2,2,30,12,46164956,교육업,기타,기타,46,01,29345093,1,30,1,3,344800,4
202305,20230509,1,2,50,24,73197858,의료업,기타,기타,27,05,98847494,1,20,5,2,234400,2
202312,20231204,1,3,27,10,12981053,교육업,기타,기타,36,02,12575563,2,40,1,2,399600,2
202310,20231022,2,4,48,05,03356887,교육업,기타,기타,46,21,31227217,2,30,1,4,382800,6
202303,20230311,2,3,29,02,79089902,서비스업,기타,기타,30,08,67827639,2,20,5,9,172800,2
202302,20230222,1,1,26,21,03561598,의료업,기타,기타,45,18,98847494,2,20,3,2,355600,6
202308,20230818,1,1,50,14,21429111,의료업,기타,기타,43,16,13756670,2,40,4,9,376400,2
202301,20230104,1,2,28,23,90825068,서비스업,기타,기타,43,08,36913811,2,40,3,5,205200,2
202301,20230127,1,1,30,03,29587040,교육업,기타,기타,44,02,79254564,1,50,4,2,547600,2
202312,20231222,1,2,31,07,73140808,서비스업,기타,기타,26,07,29345093,2,50,5,3,131400,4
202305,20230527,2,2,11,15,12981053,의료업,기타,기타,46,05,46164956,1,60,5,5,284400,2
202308,20230829,1,3,27,16,37295261,교육업,기타,기타,26,23,00872249,2,60,1,4,328200,6
202303,20230327,1,2,45,07,04265800,의료업,기타,기타,26,20,36913811,2,30,1,3,150600,4
202302,20230218,2,2,45,22,03561598,서비스업,기타,기타,36,20,28898924,1,30,3,4,195000,2
202305,20230526,1,3,11,23,29345093,요식업,카페,기타,43,10,18728464,2,60,9,2,57400,6
202312,20231231,2,1,11,22,11668733,의료업,기타,기타,45,13,46164956,1,60,4,2,421000,2
202310,20231006,1,3,11,22,94130245,의료업,기타,기타,11,05,26687538,1,40,2,9,350400,2
202312,20231221,1,3,43,24,96102526,교육업,기타,기타,29,07,99529224,2,40,2,2,297400,2
202309,20230917,2,1,48,02,56722345,요식업,양식,기타,30,02,45176956,2,40,3,3,97000,4
202312,20231221,1,1,29,13,75329038,서비스업,기타,기타,28,04,67827639,2,40,3,3,273200,4
202305,20230504,1,3,45,02,12575563,소매업,기타,기타,47,22,45176956,2,20,2,4,123200,2
202301,20230104,1,2,41,10,56306998,교육업,기타,기타,26,18,45176956,2,50,5,5,377200,2
202302,20230202,1,3,43,24,56629389,서비스업,기타,기타,41,14,29587040,2,60,1,3,142400,2
202312,20231226,1,2,11,05,12981053,의료업,기타,기타,45,03,12981053,2,20,2,4,270200,6
202301,20230104,1,1,26,13,56629389,소매업,기타,기타,26,13,26687538,1,50,2,2,143400,2
202311,20231125,2,3,28,01,11668733,요식업,양식,기타,26,19,18728464,2,20,4,4,97600,2
202303,20230311,2,2,31,25,73140808,요식업,카페,기타,44,19,73140808,2,30,5,3,90800,4
202307,20230720,1,3,46,02,98847494,요식업,한식,해장국,47,12,29587040,2,40,1,2,50200,2
202303,20230312,2,3,42,23,12575563,요식업,일식,기타,43,08,60291818,1,40,3,2,37600,2
202307,20230719,1,2,42,25,67827639,서비스업,기타,기타,45,13,90825068,2,40,3,2,208400,2
202309,20230911,1,2,36,14,29958839,요식업,일식,기타,46,05,29345093,2,20,1,3,24600,2
202308,20230804,1,1,27,12,60291818,교육업,기타,기타,44,01,36913811,1,20,1,3,432200,2
202311,20231122,1,3,43,14,99529224,요식업,양식,기타,44,17,94130245,2,30,1,3,57000,2
202310,20231030,1,3,26,23,75329038,서비스업,기타,기타,41,24,12981053,1,20,4,4,172000,6
202308,20230828,1,3,28,19,12981053,의료업,기타,기타,27,25,20868106,2,40,3,3,172400,4
202306,20230603,2,2,28,18,56629389,교육업,기타,기타,31,11,12448137,2,30,3,3,451200,2
202301,20230104,1,3,36,24,13718432,서비스업,기타,기타,48,16,50992980,1,30,5,4,168000,2
202304,20230406,1,2,36,07,73197858,소매업,기타,기타,29,23,12448137,2,40,4,2,53200,2
202307,20230727,1,1,29,11,56629389,서비스업,기타,기타,30,13,73140808,1,50,3,2,27600,2
202305,20230502,1,3,43,21,13756670,의료업,기타,기타,26,05,56629389,2,20,1,4,297600,2
202308,20230805,2,3,30,17,03999316,의료업,기타,기타,42,05,11668733,2,40,1,3,441600,2
202311,20231108,1,3,27,11,03999316,요식업,양식,기타,43,05,75329038,1,60,2,3,93200,2
202302,20230205,2,1,45,10,56629389,소매업,기타,기타,31,22,13756670,1,50,9,4,81600,2
202303,20230307,1,2,31,03,96102526,교육업,기타,기타,50,23,03356887,2,30,1,3,339600,6
202308,20230815,1,1,45,02,67827639,요식업,중식,기타,43,06,45667652,2,30,3,1,69200,4
202311,20231124,1,1,48,09,14942604,교육업,기타,기타,46,16,48181397,1,20,2,2,300000,2
202301,20230102,1,3,36,23,26687538,교육업,기타,기타,31,17,28898924,2,40,4,5,430000,4
202305,20230515,1,3,41,11,56722345,교육업,기타,기타,48,21,93702684,1,40,1,3,476600,4
202312,20231214,1,2,50,14,03356887,교육업,기타,기타,43,11,85822413,2,40,4,2,522600,4
202308,20230812,2,1,36,19,04265800,서비스업,기타,기타,45,04,98847494,1,50,3,5,193800,2
202311,20231130,1,3,43,08,04265800,요식업,한식,국밥,11,01,13718432,1,40,2,4,55800,6
202303,20230325,2,4,42,06,37295261,소매업,기타,기타,30,11,26687538,2,50,3,1,64800,2
202309,20230914,1,2,50,21,37338125,의료업,기타,기타,48,02,67827639,2,60,1,3,233800,2
202312,20231224,2,3,44,13,29345093,요식업,중식,기타,47,24,21429111,2,60,9,3,55400,4
202306,20230616,1,3,45,07,45176956,의료업,기타,기타,36,01,45667652,2,30,1,4,329200,2
202310,20231006,1,2,45,13,98847494,요식업,카페,기타,11,04,96102526,1,60,4,4,78200,2
202305,20230523,1,2,44,16,80801587,서비스업,기타,기타,28,06,04265800,1,30,1,3,151800,2
202309,20230924,2,3,44,03,96102526,교육업,기타,기타,45,12,04265800,1,20,5,5,549200,2
202309,20230920,1,1,31,07,79089902,의료업,기타,기타,46,18,87226013,1,50,4,4,278200,4
202302,20230202,1,2,26,20,29345093,교육업,기타,기타,41,05,11668733,2,30,1,4,397800,2
202301,20230125,1,4,41,24,36913811,의료업,기타,기타,31,09,28898924,2,40,2,1,240200,2
202311,20231102,1,3,43,05,00872249,교육업,기타,기타,41,04,11668733,1,40,3,2,157400,6
202308,20230826,2,3,48,10,60291818,소매업,기타,기타,11,19,31227217,2,40,1,2,135200,2
202306,20230622,1,3,46,01,90825068,의료업,기타,기타,41,09,13756670,2,50,1,2,358800,2
202309,20230929,1,2,11,15,73197858,의료업,기타,기타,42,05,03356887,1,40,2,3,277400,2
202308,20230812,2,4,28,22,29345093,교육업,기타,기타,27,17,87226013,2,60,3,4,406600,2
202309,20230914,1,3,50,13,13718432,의료업,기타,기타,50,09,29958839,2,20,3,2,341200,6
202308,20230808,1,3,41,06,73140808,요식업,일식,기타,46,16,12575563,2,30,4,3,28600,2
202307,20230716,2,3,27,12,32868829,교육업,기타,기타,50,25,32868829,1,40,1,2,347000,2
202307,20230705,1,3,11,14,13756670,서비스업,기타,기타,36,05,73140808,2,30,2,3,247600,2
202310,20231024,1,2,26,02,12448137,요식업,중식,기타,46,11,03999316,2,50,3,3,34800,2
202310,20231010,1,3,41,03,37295261,서비스업,기타,기타,47,14,29587040,1,30,3,9,217600,4
202310,20231006,1,3,47,17,36913811,의료업,기타,기타,44,19,36913811,1,40,3,3,191400,2
202311,20231108,1,3,31,17,04265800,교육업,기타,기타,50,15,96102526,1,20,1,1,446600,2
202302,20230210,1,3,30,04,37295261,소매업,기타,기타,11,21,67827639,2,40,4,1,98400,6
202311,20231128,1,2,29,01,20868106,의료업,기타,기타,48,01,26687538,1,50,9,1,170600,2
202308,20230821,1,2,29,19,00872249,의료업,기타,기타,29,13,00872249,2,30,1,4,393000,2
202308,20230812,2,2,43,02,96102526,서비스업,기타,기타,48,11,73140808,2,30,3,4,155800,2
202304,20230408,2,1,48,15,56629389,서비스업,기타,기타,28,25,90825068,2,40,5,2,151200,2
202311,20231120,1,3,26,12,98847494,요식업,일식,기타,27,17,56306998,2,40,4,3,64000,4
202305,20230524,1,2,50,18,11668733,서비스업,기타,기타,28,03,29345093,1,50,9,4,268800,4
202303,20230320,1,1,47,04,31227217,소매업,기타,기타,45,25,37338125,2,50,3,3,59200,4
202311,20231113,1,2,42,25,37295261,교육업,기타,기타,41,12,87226013,2,30,9,3,406000,2
202304,20230429,2,3,27,14,11668733,교육업,기타,기타,29,20,31227217,1,50,3,2,442800,2
202310,20231026,1,3,30,20,12448137,교육업,기타,기타,29,22,94130245,1,40,9,4,469200,2
202301,20230120,1,3,42,21,90825068,소매업,기타,기타,36,08,99410742,1,30,9,3,107000,2
202311,20231117,1,3,11,15,11668733,서비스업,기타,기타,42,10,75329038,2,50,2,4,177800,2
202311,20231120,1,3,48,09,12981053,의료업,기타,기타,28,14,36913811,1,30,5,5,233600,2
202312,20231207,1,3,42,04,79254564,요식업,양식,기타,42,09,28898924,1,40,1,3,61600,4
202304,20230415,2,1,29,19,50992980,교육업,기타,기타,29,18,26687538,1,40,1,2,292600,6
202303,20230319,2,3,45,23,99410742,교육업,기타,기타,28,18,73197858,1,40,1,4,107800,6
202307,20230731,1,1,43,24,26687538,교육업,기타,기타,36,09,99410742,2,60,1,4,443600,2
202312,20231215,1,1,31,24,94130245,소매업,기타,기타,46,18,79254564,2,40,3,1,136000,2
202308,20230820,2,1,42,09,26687538,의료업,기타,기타,28,09,12575563,1,20,1,5,110800,2
202306,20230605,1,3,29,13,99529224,교육업,기타,기타,28,18,75329038,1,50,2,1,299000,2
202307,20230702,2,3,30,21,99410742,교육업,기타,기타,48,22,94130245,1,50,4,2,461800,2
202304,20230421,1,4,43,11,36913811,의료업,기타,기타,31,09,46164956,1,40,5,3,464400,2
202310,20231001,2,2,36,08,36913811,의료업,기타,기타,41,12,03999316,1,50,1,4,301600,2
202304,20230412,1,1,47,17,79089902,소매업,기타,기타,47,19,31227217,1,20,3,2,70800,2
202305,20230527,2,3,46,04,60291818,소매업,기타,기타,31,02,13718432,2,30,1,1,92600,2
202309,20230903,2,2,27,11,32868829,소매업,기타,기타,27,09,79254564,1,40,1,2,154800,4
202309,20230906,1,1,45,21,79089902,의료업,기타,기타,43,14,29345093,1,50,4,3,248200,2
202301,20230102,1,2,27,12,04265800,소매업,기타,기타,30,23,12981053,1,30,1,2,68000,2
202309,20230915,1,4,11,22,31227217,교육업,기타,기타,29,06,12575563,2,20,4,1,351600,2
202301,20230119,1,2,29,01,29958839,요식업,일식,기타,45,14,56629389,1,50,1,2,40800,2
202301,20230120,1,3,29,06,28898924,요식업,일식,기타,30,02,03561598,1,40,1,4,62400,2
202301,20230124,1,2,42,07,79254564,요식업,한식,분식,28,07,79254564,2,30,3,9,92400,2
202304,20230420,1,2,46,22,12575563,소매업,기타,기타,43,05,11668733,1,40,1,4,112800,2
202308,20230808,1,3,46,14,73197858,요식업,중식,기타,41,06,12981053,1,50,9,2,54800,4
202311,20231122,1,3,44,06,45667652,교육업,기타,기타,48,08,80801587,1,50,2,2,370800,2
202307,20230726,1,2,45,06,03561598,서비스업,기타,기타,36,21,60291818,1,60,2,2,106200,2
202307,20230709,2,3,44,06,12575563,소매업,기타,기타,47,25,03999316,2,30,4,4,135200,2
202310,20231015,2,3,43,24,56629389,의료업,기타,기타,29,10,73197858,2,50,9,3,293600,2
202306,20230602,1,1,47,21,13718432,요식업,일식,기타,46,07,12981053,2,60,2,2,56200,2
202307,20230730,2,2,11,14,29958839,의료업,기타,기타,45,24,37338125,1,40,3,2,555400,2
202310,20231007,2,2,36,22,60291818,요식업,양식,기타,27,04,26687538,2,40,1,3,65800,2
202301,20230112,1,1,26,16,13718432,교육업,기타,기타,30,25,46164956,1,20,3,3,324800,2
202310,20231011,1,2,41,19,11668733,요식업,카페,기타,28,05,18728464,2,30,1,4,51400,4
202308,20230815,1,3,29,24,93702684,교육업,기타,기타,30,13,13718432,1,50,1,4,514800,2
202308,20230824,1,2,41,17,28898924,소매업,기타,기타,27,22,18728464,1,30,5,4,104400,2
202302,20230215,1,4,11,14,45176956,의료업,기타,기타,36,07,67827639,1,20,1,3,184800,2
202310,20231020,1,3,36,19,56722345,요식업,한식,고기집,41,24,93702684,1,50,1,2,78200,6
202304,20230421,1,3,31,22,03999316,교육업,기타,기타,28,10,03356887,2,40,3,1,333000,2
202302,20230206,1,1,41,18,32868829,교육업,기타,기타,28,13,85822413,2,40,4,4,587200,2
202301,20230113,1,3,26,05,79089902,요식업,일식,기타,46,14,18728464,1,40,1,9,81600,4
202311,20231105,2,1,31,09,60291818,요식업,중식,기타,43,10,00872249,1,20,1,3,51000,2
202302,20230201,1,3,28,07,37338125,교육업,기타,기타,45,02,32868829,1,40,5,5,528000,4
202303,20230301,1,3,42,01,98847494,소매업,기타,기타,42,15,28898924,2,20,5,3,102600,2
202305,20230529,1,3,47,21,29345093,요식업,한식,분식,43,05,29587040,2,20,5,2,77000,2
202309,20230919,1,2,46,07,56722345,서비스업,기타,기타,27,08,00872249,2,20,5,3,229000,2
202302,20230226,2,1,29,04,80801587,교육업,기타,기타,42,02,36913811,2,20,2,3,315200,2
202312,20231206,1,1,41,12,67827639,교육업,기타,기타,30,11,99410742,2,40,2,1,335600,2
202307,20230706,1,4,47,19,37338125,서비스업,기타,기타,41,17,79089902,2,30,2,2,261600,2
202311,20231103,1,2,43,14,94130245,소매업,기타,기타,44,22,26687538,1,30,3,5,86600,4
202304,20230405,1,1,45,05,48181397,교육업,기타,기타,44,13,03561598,1,30,1,1,359600,2
202305,20230531,1,1,45,17,20868106,서비스업,기타,기타,46,06,04265800,1,50,2,4,142600,4
202301,20230102,1,3,28,16,98847494,교육업,기타,기타,29,01,56306998,1,20,4,2,442200,4
202312,20231204,1,1,29,06,99410742,소매업,기타,기타,29,10,85822413,2,40,5,3,182400,2
202311,20231107,1,1,27,02,50992980,의료업,기타,기타,41,15,56722345,2,30,5,2,214400,2
202305,20230507,2,1,47,05,90825068,서비스업,기타,기타,50,19,98847494,2,20,5,2,201400,2
202312,20231207,1,3,47,17,56629389,서비스업,기타,기타,11,05,37338125,1,20,5,2,284600,2
202312,20231231,2,1,43,25,98847494,서비스업,기타,기타,50,25,29958839,2,30,2,3,195200,2
202311,20231118,2,1,50,22,00872249,소매업,기타,기타,36,01,75329038,1,30,9,3,118000,4
202301,20230113,1,3,28,08,28898924,소매업,기타,기타,47,09,56629389,2,30,3,3,57400,2
202306,20230615,1,3,42,23,46164956,서비스업,기타,기타,11,18,48181397,1,40,4,4,225600,2
202308,20230809,1,2,29,17,56722345,의료업,기타,기타,46,01,75329038,1,20,2,3,285000,2
202305,20230520,2,1,43,05,94130245,서비스업,기타,기타,46,03,79254564,1,40,1,5,259000,2
202307,20230703,1,1,45,20,45667652,소매업,기타,기타,30,21,45667652,2,30,2,4,147400,2
202304,20230403,1,3,36,24,13756670,서비스업,기타,기타,41,06,11668733,1,20,1,1,355200,4
202306,20230607,1,2,45,20,29958839,요식업,일식,기타,43,18,67827639,1,30,9,5,71400,2
202309,20230913,1,1,30,12,94130245,의료업,기타,기타,26,08,48181397,1,40,3,3,326000,2
202307,20230703,1,2,29,17,75329038,소매업,기타,기타,36,02,03999316,1,50,3,3,107600,6
202312,20231220,1,1,48,10,90825068,의료업,기타,기타,29,05,14942604,1,30,3,4,271600,6
202307,20230703,1,2,31,16,85822413,소매업,기타,기타,45,08,98847494,2,50,9,2,113400,2
202303,20230322,1,2,44,01,99410742,의료업,기타,기타,29,02,96102526,1,40,1,2,276200,2
202307,20230711,1,3,27,20,99529224,의료업,기타,기타,11,02,20868106,1,50,3,3,313400,2
202304,20230405,1,3,27,17,12981053,서비스업,기타,기타,44,12,56722345,1,50,3,4,279000,4
202304,20230427,1,3,31,05,12981053,요식업,일식,기타,36,03,75329038,2,40,5,3,39800,2
202306,20230619,1,3,36,15,85822413,교육업,기타,기타,28,20,12575563,2,30,3,4,513800,2
202302,20230211,2,4,46,11,99529224,교육업,기타,기타,44,06,28898924,1,50,2,2,531600,4
202303,20230323,1,2,26,14,28898924,의료업,기타,기타,27,24,45667652,1,20,1,2,290400,2
202310,20231008,2,3,48,21,87226013,교육업,기타,기타,31,11,56629389,1,20,2,3,187800,2
202302,20230206,1,3,44,14,79254564,소매업,기타,기타,48,03,32868829,1,20,2,1,75600,2
202305,20230506,2,3,29,08,13718432,교육업,기타,기타,27,07,13756670,1,30,3,3,529600,2
202311,20231110,1,3,41,04,29587040,소매업,기타,기타,31,22,29587040,1,40,5,3,99000,2
202309,20230926,1,1,41,22,14942604,소매업,기타,기타,45,12,90825068,2,30,1,3,60000,4
202304,20230423,2,2,41,11,80801587,서비스업,기타,기타,36,08,29587040,2,30,2,5,169600,2
202308,20230829,1,2,46,06,90825068,교육업,기타,기타,41,19,12575563,2,50,1,3,484000,2
202301,20230103,1,2,43,04,13756670,교육업,기타,기타,26,14,46164956,1,30,2,3,454600,2
202304,20230429,2,3,31,09,45176956,서비스업,기타,기타,41,05,36913811,1,20,2,4,185600,2
202301,20230103,1,2,48,15,00872249,소매업,기타,기타,11,10,80801587,2,50,2,5,85200,2
202309,20230924,2,1,36,21,45667652,서비스업,기타,기타,50,05,32868829,1,40,4,5,176400,6
202305,20230505,1,3,41,11,36913811,소매업,기타,기타,45,16,26687538,2,30,2,3,63000,2
202303,20230313,1,1,27,05,13756670,의료업,기타,기타,11,02,50992980,2,30,5,2,429200,4
202310,20231006,1,2,47,22,21429111,소매업,기타,기타,45,01,60291818,1,60,3,3,87000,4
202311,20231123,1,1,43,21,45176956,요식업,중식,기타,41,20,12575563,2,50,3,1,84200,6
202308,20230803,1,3,29,09,45667652,서비스업,기타,기타,44,25,32868829,2,60,2,4,291200,6
202301,20230101,2,2,28,16,80801587,요식업,한식,국밥,50,23,13718432,2,40,3,1,79800,6
202309,20230918,1,2,27,02,12575563,의료업,기타,기타,26,09,56629389,1,30,5,3,265400,2
202306,20230619,1,2,31,16,29345093,소매업,기타,기타,47,11,80801587,2,20,3,1,116000,6
202309,20230922,1,2,48,15,00872249,서비스업,기타,기타,41,02,32868829,2,40,1,3,198400,6
202302,20230222,1,3,46,03,29958839,교육업,기타,기타,44,17,75329038,1,50,9,2,309600,2
202308,20230829,1,3,50,07,28898924,교육업,기타,기타,31,06,96102526,1,50,4,5,432400,2
202310,20231002,1,2,27,19,80801587,소매업,기타,기타,46,11,94130245,2,40,1,9,52800,6
202310,20231024,1,1,45,22,13756670,의료업,기타,기타,28,15,46164956,2,30,1,4,395000,2
202305,20230518,1,3,31,01,46164956,교육업,기타,기타,31,01,13756670,2,30,1,4,353400,2
202307,20230716,2,2,44,24,12448137,교육업,기타,기타,26,06,31227217,1,40,5,3,420000,6
202301,20230103,1,4,11,18,21429111,의료업,기타,기타,48,05,50992980,2,40,4,2,322600,4
202303,20230327,1,2,28,04,48181397,교육업,기타,기타,50,10,98847494,1,40,2,3,374000,2
202301,20230101,2,2,27,05,36913811,의료업,기타,기타,26,05,12448137,2,20,1,2,346800,2
202312,20231214,1,3,47,16,29958839,요식업,일식,기타,46,04,45176956,2,40,1,3,50400,2
202306,20230629,1,2,26,20,45667652,교육업,기타,기타,45,17,56629389,1,50,1,4,487000,2
202303,20230324,1,3,44,07,46164956,서비스업,기타,기타,47,20,73197858,2,20,4,3,119200,4
202305,20230505,1,1,42,16,28898924,의료업,기타,기타,36,14,99529224,2,30,4,3,310000,2
202306,20230618,2,1,29,14,85822413,요식업,한식,한정식,11,17,03356887,1,30,3,2,98600,2
